age,gender,education,employment_status,employment_sector,income_bracket,marital_status,household_size,has_children,urbanicity,region,voted_last,party_id_strength,union_member,public_sector,home_owner,small_biz_owner,owns_car,wa_groups,refused_count,attention_check,will_turnout,undecided,preference_strength,survey_confidence,tv_news_hours,social_media_hours,trust_media,civic_participation,job_tenure_years,primary_choice,secondary_choice,intended_vote
62.0,0.0,0.0,5.0,3.0,4.0,2.0,3.0,,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,,4.0,3.0,0.0,0.0,1.0,9.0,6.0,1.0,2.0,,9.0,34.0,CAND_Azon,CAND_Icaro,Undecided
,1.0,4.0,5.0,,2.0,,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0,2.0,6.0,40.0,CAND_Jade,CAND_Demetra,Undecided
74.0,0.0,0.0,1.0,2.0,3.0,0.0,,1.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,,2.0,2.0,17.0,CAND_Gaia,CAND_Icaro,CAND_Gaia
26.0,0.0,4.0,2.0,0.0,3.0,3.0,4.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,6.0,2.0,23.0,CAND_Gaia,CAND_Demetra,Undecided
35.0,0.0,1.0,2.0,3.0,2.0,3.0,,1.0,2.0,4.0,0.0,3.0,,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,3.0,2.0,,5.0,9.0,0.0,15.0,CAND_Demetra,CAND_Jade,Undecided
35.0,1.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,3.0,0.0,,4.0,4.0,35.0,CAND_Gaia,CAND_Boreal,Undecided
43.0,0.0,0.0,0.0,4.0,3.0,2.0,7.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,,2.0,3.0,1.0,0.0,0.0,3.0,9.0,2.0,1.0,0.0,10.0,24.0,CAND_Azon,CAND_Demetra,CAND_Azon
18.0,1.0,1.0,4.0,5.0,3.0,0.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,5.0,9.0,0.0,3.0,2.0,7.0,16.0,CAND_Gaia,CAND_Azon,Undecided
46.0,1.0,2.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,4.0,CAND_Demetra,CAND_Azon,Undecided
43.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,,,0.0,4.0,0.0,1.0,1.0,1.0,9.0,8.0,0.0,3.0,9.0,3.0,21.0,CAND_Azon,CAND_Jade,Undecided
57.0,0.0,2.0,5.0,3.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,10.0,3.0,3.0,5.0,1.0,6.0,33.0,CAND_Demetra,CAND_Boreal,Undecided
56.0,0.0,5.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,10.0,0.0,1.0,4.0,8.0,0.0,38.0,CAND_Electra,CAND_Demetra,Undecided
36.0,1.0,0.0,2.0,3.0,,4.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,5.0,1.0,4.0,3.0,5.0,10.0,13.0,CAND_Azon,CAND_Jade,Undecided
46.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,6.0,4.0,2.0,1.0,9.0,2.0,,CAND_Electra,CAND_Azon,CAND_Electra
51.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,6.0,3.0,24.0,CAND_Icaro,CAND_Gaia,Undecided
73.0,1.0,5.0,2.0,1.0,2.0,0.0,6.0,,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,3.0,5.0,1.0,1.0,1.0,6.0,9.0,1.0,2.0,0.0,4.0,30.0,CAND_Demetra,CAND_Azon,Undecided
23.0,1.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,,1.0,1.0,0.0,2.0,,1.0,1.0,0.0,9.0,4.0,2.0,0.0,,2.0,17.0,CAND_Jade,CAND_Civico,CAND_Jade
59.0,,1.0,4.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,10.0,8.0,5.0,0.0,4.0,3.0,3.0,CAND_Gaia,CAND_Frontera,Undecided
23.0,1.0,3.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,,1.0,1.0,1.0,4.0,8.0,0.0,5.0,1.0,,6.0,CAND_Demetra,CAND_Electra,Undecided
35.0,,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,5.0,2.0,2.0,7.0,3.0,15.0,CAND_Electra,CAND_Frontera,Undecided
,1.0,2.0,,2.0,2.0,2.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,8.0,2.0,1.0,3.0,5.0,1.0,16.0,CAND_Boreal,CAND_Icaro,Undecided
72.0,0.0,,5.0,3.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,4.0,5.0,3.0,1.0,9.0,4.0,3.0,CAND_Icaro,CAND_Electra,CAND_Icaro
40.0,0.0,4.0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,15.0,CAND_Gaia,CAND_Electra,Undecided
51.0,0.0,4.0,0.0,5.0,4.0,4.0,,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,1.0,8.0,6.0,31.0,CAND_Azon,CAND_Civico,CAND_Azon
56.0,0.0,1.0,5.0,4.0,3.0,4.0,6.0,0.0,1.0,2.0,0.0,4.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,5.0,2.0,9.0,,CAND_Electra,CAND_Azon,Undecided
68.0,0.0,1.0,4.0,5.0,,,5.0,1.0,0.0,2.0,,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,6.0,0.0,2.0,2.0,9.0,5.0,18.0,CAND_Electra,CAND_Electra,Undecided
44.0,1.0,0.0,5.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,7.0,0.0,,1.0,6.0,4.0,40.0,CAND_Jade,CAND_Civico,Undecided
55.0,1.0,2.0,5.0,3.0,0.0,,4.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,3.0,5.0,8.0,0.0,2.0,CAND_Halley,CAND_Frontera,CAND_Halley
74.0,1.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,3.0,8.0,3.0,2.0,1.0,0.0,22.0,CAND_Jade,CAND_Halley,Undecided
47.0,0.0,1.0,2.0,4.0,1.0,2.0,6.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,9.0,2.0,5.0,4.0,8.0,31.0,CAND_Electra,CAND_Electra,Undecided
80.0,0.0,5.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,1.0,0.0,9.0,0.0,4.0,1.0,8.0,10.0,28.0,CAND_Frontera,CAND_Demetra,CAND_Frontera
44.0,0.0,1.0,4.0,4.0,4.0,4.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,,1.0,0.0,0.0,,1.0,3.0,4.0,5.0,9.0,19.0,CAND_Gaia,CAND_Gaia,CAND_Gaia
47.0,0.0,4.0,2.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,5.0,0.0,32.0,CAND_Azon,CAND_Civico,Undecided
19.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,2.0,2.0,1.0,1.0,1.0,9.0,1.0,4.0,5.0,10.0,5.0,9.0,CAND_Azon,CAND_Jade,Undecided
53.0,1.0,0.0,2.0,2.0,1.0,,6.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0,8.0,6.0,3.0,2.0,9.0,8.0,11.0,CAND_Gaia,CAND_Jade,Undecided
49.0,0.0,,5.0,,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,7.0,2.0,0.0,3.0,2.0,2.0,15.0,CAND_Electra,CAND_Halley,Undecided
45.0,0.0,3.0,,3.0,0.0,3.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,5.0,5.0,,0.0,4.0,7.0,3.0,CAND_Demetra,CAND_Halley,Undecided
59.0,1.0,5.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,,,1.0,0.0,,29.0,CAND_Civico,CAND_Icaro,Undecided
54.0,0.0,5.0,5.0,1.0,0.0,,7.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,8.0,2.0,,0.0,4.0,,3.0,CAND_Civico,CAND_Civico,Undecided
81.0,,4.0,2.0,2.0,1.0,3.0,5.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,,1.0,1.0,1.0,5.0,5.0,2.0,0.0,2.0,9.0,19.0,CAND_Electra,CAND_Gaia,Undecided
45.0,1.0,1.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,10.0,1.0,0.0,5.0,2.0,1.0,CAND_Azon,CAND_Azon,CAND_Azon
47.0,1.0,3.0,1.0,1.0,2.0,4.0,6.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,9.0,3.0,5.0,3.0,7.0,32.0,CAND_Civico,CAND_Civico,Undecided
72.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,,2.0,2.0,1.0,1.0,0.0,8.0,0.0,2.0,5.0,9.0,6.0,16.0,CAND_Civico,CAND_Jade,CAND_Civico
50.0,1.0,3.0,5.0,4.0,,3.0,7.0,1.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,3.0,5.0,30.0,CAND_Gaia,CAND_Civico,CAND_Gaia
34.0,0.0,5.0,,4.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,,,8.0,0.0,2.0,4.0,10.0,7.0,24.0,CAND_Electra,CAND_Demetra,CAND_Electra
52.0,0.0,1.0,0.0,5.0,4.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,2.0,10.0,0.0,21.0,CAND_Azon,CAND_Azon,Undecided
51.0,0.0,,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,3.0,,2.0,4.0,7.0,,CAND_Gaia,CAND_Halley,CAND_Gaia
45.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,10.0,2.0,25.0,CAND_Boreal,CAND_Azon,Undecided
53.0,1.0,4.0,5.0,3.0,1.0,1.0,6.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,7.0,8.0,2.0,1.0,5.0,2.0,18.0,CAND_Civico,CAND_Civico,Undecided
56.0,1.0,5.0,2.0,3.0,1.0,2.0,7.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,3.0,1.0,,CAND_Electra,CAND_Frontera,Undecided
83.0,1.0,5.0,2.0,4.0,0.0,3.0,7.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,2.0,5.0,1.0,1.0,,7.0,9.0,0.0,3.0,1.0,1.0,33.0,CAND_Gaia,CAND_Azon,CAND_Gaia
22.0,0.0,,0.0,3.0,1.0,3.0,6.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,5.0,5.0,1.0,5.0,4.0,10.0,9.0,CAND_Icaro,CAND_Icaro,Undecided
79.0,,0.0,5.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,4.0,5.0,8.0,30.0,CAND_Boreal,CAND_Boreal,CAND_Boreal
50.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,6.0,6.0,0.0,3.0,10.0,1.0,35.0,CAND_Electra,CAND_Demetra,CAND_Electra
43.0,0.0,2.0,,4.0,1.0,2.0,7.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,9.0,2.0,5.0,1.0,9.0,10.0,7.0,CAND_Demetra,CAND_Azon,Undecided
58.0,1.0,1.0,0.0,4.0,4.0,0.0,6.0,1.0,2.0,2.0,,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,5.0,6.0,4.0,1.0,10.0,6.0,11.0,CAND_Jade,CAND_Gaia,Undecided
25.0,0.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,10.0,2.0,5.0,1.0,6.0,6.0,22.0,CAND_Electra,CAND_Icaro,CAND_Electra
67.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,8.0,6.0,0.0,5.0,4.0,4.0,7.0,CAND_Boreal,CAND_Icaro,Undecided
24.0,0.0,5.0,5.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,8.0,1.0,CAND_Demetra,CAND_Icaro,Undecided
46.0,1.0,0.0,5.0,,2.0,0.0,7.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,5.0,2.0,,3.0,4.0,3.0,11.0,CAND_Demetra,CAND_Demetra,Undecided
31.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,6.0,5.0,0.0,7.0,1.0,9.0,CAND_Azon,CAND_Electra,Undecided
38.0,1.0,3.0,,5.0,4.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,2.0,4.0,,1.0,1.0,3.0,5.0,3.0,1.0,4.0,3.0,39.0,CAND_Electra,CAND_Gaia,Undecided
49.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,9.0,0.0,6.0,CAND_Azon,CAND_Icaro,CAND_Azon
18.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,10.0,2.0,0.0,1.0,9.0,1.0,17.0,CAND_Demetra,CAND_Azon,Undecided
77.0,1.0,5.0,3.0,1.0,1.0,1.0,4.0,,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,10.0,1.0,5.0,,1.0,7.0,10.0,CAND_Azon,CAND_Jade,CAND_Azon
68.0,0.0,1.0,3.0,3.0,1.0,1.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,9.0,0.0,1.0,4.0,0.0,2.0,14.0,CAND_Frontera,CAND_Demetra,CAND_Frontera
82.0,0.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,8.0,,CAND_Icaro,CAND_Frontera,Undecided
23.0,1.0,4.0,3.0,4.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,7.0,8.0,0.0,0.0,9.0,10.0,32.0,CAND_Jade,CAND_Demetra,Undecided
29.0,0.0,5.0,4.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,3.0,5.0,1.0,0.0,,9.0,2.0,1.0,0.0,6.0,5.0,21.0,CAND_Electra,CAND_Azon,Undecided
50.0,1.0,5.0,1.0,1.0,,4.0,3.0,1.0,,4.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,8.0,,,1.0,5.0,0.0,18.0,CAND_Demetra,CAND_Demetra,Undecided
75.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,7.0,21.0,CAND_Gaia,CAND_Demetra,Undecided
38.0,0.0,,4.0,2.0,3.0,3.0,7.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,1.0,6.0,5.0,3.0,2.0,,7.0,23.0,CAND_Demetra,CAND_Azon,Undecided
38.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,8.0,3.0,1.0,2.0,8.0,5.0,CAND_Gaia,,Undecided
74.0,0.0,2.0,2.0,1.0,3.0,4.0,6.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,6.0,1.0,3.0,6.0,10.0,1.0,CAND_Electra,CAND_Halley,Undecided
18.0,1.0,1.0,2.0,5.0,0.0,0.0,5.0,0.0,2.0,1.0,,4.0,,0.0,0.0,1.0,0.0,1.0,5.0,1.0,,1.0,7.0,0.0,1.0,5.0,4.0,3.0,2.0,CAND_Demetra,CAND_Electra,Undecided
81.0,1.0,4.0,3.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,9.0,0.0,3.0,,3.0,10.0,33.0,CAND_Frontera,CAND_Gaia,Undecided
30.0,1.0,0.0,1.0,4.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,,0.0,,9.0,2.0,27.0,CAND_Halley,CAND_Electra,CAND_Halley
39.0,1.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,7.0,0.0,5.0,2.0,10.0,30.0,CAND_Gaia,CAND_Frontera,Undecided
39.0,0.0,1.0,4.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,8.0,3.0,5.0,6.0,6.0,,CAND_Demetra,CAND_Icaro,Undecided
78.0,0.0,1.0,5.0,2.0,4.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,,5.0,0.0,1.0,0.0,8.0,6.0,,4.0,4.0,1.0,11.0,CAND_Gaia,CAND_Jade,CAND_Gaia
73.0,1.0,5.0,5.0,2.0,0.0,3.0,4.0,,0.0,4.0,,2.0,0.0,1.0,0.0,,0.0,1.0,3.0,1.0,1.0,0.0,8.0,2.0,2.0,3.0,1.0,1.0,37.0,CAND_Azon,CAND_Gaia,CAND_Azon
40.0,0.0,0.0,1.0,5.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,7.0,5.0,4.0,7.0,1.0,26.0,CAND_Azon,CAND_Azon,Undecided
40.0,1.0,3.0,,3.0,2.0,0.0,6.0,,,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,9.0,4.0,3.0,2.0,9.0,26.0,CAND_Azon,CAND_Frontera,CAND_Azon
72.0,1.0,3.0,3.0,2.0,1.0,0.0,6.0,1.0,2.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,7.0,9.0,3.0,4.0,3.0,2.0,12.0,CAND_Boreal,CAND_Frontera,Undecided
36.0,,0.0,1.0,1.0,,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,3.0,3.0,2.0,3.0,6.0,3.0,29.0,CAND_Azon,,Undecided
71.0,1.0,5.0,2.0,,2.0,2.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,,1.0,,0.0,27.0,CAND_Civico,CAND_Civico,Undecided
72.0,1.0,3.0,3.0,0.0,0.0,4.0,6.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,7.0,9.0,5.0,5.0,0.0,5.0,20.0,CAND_Icaro,CAND_Azon,Undecided
61.0,1.0,2.0,1.0,1.0,0.0,4.0,4.0,1.0,,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,,1.0,1.0,9.0,1.0,2.0,0.0,8.0,,2.0,CAND_Azon,CAND_Gaia,Undecided
,1.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,5.0,,1.0,0.0,1.0,9.0,2.0,0.0,4.0,6.0,5.0,9.0,CAND_Civico,CAND_Halley,Undecided
33.0,0.0,4.0,4.0,2.0,2.0,0.0,,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,0.0,2.0,9.0,16.0,CAND_Icaro,CAND_Halley,Undecided
55.0,1.0,5.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,2.0,3.0,5.0,10.0,3.0,36.0,CAND_Civico,CAND_Jade,Undecided
27.0,0.0,4.0,2.0,2.0,3.0,,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,4.0,2.0,6.0,3.0,33.0,CAND_Gaia,CAND_Boreal,CAND_Gaia
21.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,4.0,0.0,0.0,0.0,8.0,32.0,CAND_Azon,CAND_Gaia,Undecided
46.0,1.0,,0.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,,3.0,1.0,1.0,1.0,10.0,8.0,0.0,2.0,4.0,6.0,19.0,CAND_Azon,CAND_Frontera,Undecided
37.0,0.0,2.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,0.0,8.0,1.0,22.0,CAND_Frontera,CAND_Icaro,Undecided
28.0,0.0,,2.0,5.0,4.0,0.0,7.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,4.0,5.0,4.0,6.0,9.0,30.0,CAND_Gaia,CAND_Demetra,Undecided
53.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,6.0,10.0,5.0,CAND_Civico,CAND_Halley,Undecided
76.0,1.0,0.0,5.0,3.0,1.0,3.0,2.0,,0.0,4.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,3.0,4.0,CAND_Demetra,CAND_Halley,CAND_Demetra
34.0,0.0,3.0,3.0,0.0,4.0,2.0,5.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,,,1.0,,8.0,3.0,1.0,3.0,0.0,23.0,CAND_Civico,CAND_Jade,Undecided
